연도,시도,시군구,지표명,국민보험 가입자,이용환자 수,지표값(퍼센트)
2018,경기도,수원시 팔달구,치매의료이용률,111961,2242,2
2018,경기도,수원시 영통구,치매의료이용률,151868,2042,1.34
2018,경기도,성남시 수정구,치매의료이용률,133863,2582,1.93
2018,경기도,성남시 중원구,치매의료이용률,125848,2576,2.05
2018,경기도,성남시 분당구,치매의료이용률,249789,4608,1.84
2018,경기도,의정부시,치매의료이용률,236009,5989,2.54
2018,경기도,안양시 만안구,치매의료이용률,140067,2791,1.99
2018,경기도,안양시 동안구,치매의료이용률,168979,2658,1.57
2018,경기도,부천시,치매의료이용률,456617,9377,2.05
2018,경기도,광명시,치매의료이용률,177039,3686,2.08
2018,경기도,평택시,치매의료이용률,246784,5482,2.22
2018,경기도,동두천시,치매의료이용률,54006,1808,3.35
2018,경기도,안산시 상록구,치매의료이용률,193133,3621,1.87
2018,경기도,안산시 단원구,치매의료이용률,176493,2748,1.56
2018,경기도,고양시 덕양구,치매의료이용률,240605,5221,2.17
2018,경기도,고양시 일산동구,치매의료이용률,155258,3460,2.23
2018,경기도,고양시 일산서구,치매의료이용률,157619,3237,2.05
2018,경기도,과천시,치매의료이용률,30588,754,2.47
2018,경기도,구리시,치매의료이용률,105182,1929,1.83
2018,경기도,남양주시,치매의료이용률,353331,7131,2.02
2018,경기도,오산시,치매의료이용률,102159,1980,1.94
2018,경기도,시흥시,치매의료이용률,226215,3819,1.69
2018,경기도,군포시,치매의료이용률,147909,2845,1.92
2018,경기도,의왕시,치매의료이용률,83017,1587,1.91
2018,경기도,하남시,치매의료이용률,119584,2194,1.83
2018,경기도,용인시 처인구,치매의료이용률,125406,2649,2.11
2018,경기도,용인시 기흥구,치매의료이용률,209056,3517,1.68
2018,경기도,용인시 수지구,치매의료이용률,178177,2789,1.57
2018,경기도,파주시,치매의료이용률,222412,5768,2.59
2018,경기도,이천시,치매의료이용률,110174,2391,2.17
2018,경기도,안성시,치매의료이용률,104438,2771,2.65
2018,경기도,김포시,치매의료이용률,202072,3450,1.71
2018,경기도,화성시,치매의료이용률,323459,5272,1.63
2018,경기도,광주시,치매의료이용률,182957,3237,1.77
2018,경기도,양주시,치매의료이용률,115635,2772,2.4
2018,경기도,포천시,치매의료이용률,91781,2574,2.8
2018,경기도,여주시,치매의료이용률,67706,1980,2.92
2018,경기도,연천군,치매의료이용률,26300,1168,4.44
2018,경기도,가평군,치매의료이용률,40410,1601,3.96
2018,경기도,양평군,치매의료이용률,73307,2579,3.52
2018,강원도,춘천시,치매의료이용률,152013,4342,2.86
2018,강원도,원주시,치매의료이용률,182170,4031,2.21
2018,강원도,강릉시,치매의료이용률,126717,3062,2.42
2018,강원도,동해시,치매의료이용률,52535,1694,3.22
2018,강원도,태백시,치매의료이용률,28162,845,3
2018,강원도,속초시,치매의료이용률,47803,1035,2.17
2018,강원도,삼척시,치매의료이용률,41903,1603,3.83
2018,강원도,홍천군,치매의료이용률,44460,1403,3.16
2018,강원도,횡성군,치매의료이용률,31127,1069,3.43
2018,강원도,영월군,치매의료이용률,27155,975,3.59
2018,강원도,평창군,치매의료이용률,29300,724,2.47
2018,강원도,정선군,치매의료이용률,25469,729,2.86
2018,강원도,철원군,치매의료이용률,25477,968,3.8
2018,강원도,화천군,치매의료이용률,12935,470,3.63
2018,강원도,양구군,치매의료이용률,11997,473,3.94
2018,강원도,인제군,치매의료이용률,17093,447,2.62
2018,강원도,고성군,치매의료이용률,18926,561,2.96
2018,강원도,양양군,치매의료이용률,18476,516,2.79
2018,충청북도,청주시 상당구,치매의료이용률,93664,2499,2.67
2018,충청북도,청주시 서원구,치매의료이용률,112256,2739,2.44
2018,충청북도,청주시 흥덕구,치매의료이용률,124607,2461,1.98
2018,충청북도,청주시 청원구,치매의료이용률,91627,2181,2.38
2018,충청북도,충주시,치매의료이용률,122304,3384,2.77
2018,충청북도,제천시,치매의료이용률,82156,2481,3.02
2018,충청북도,보은군,치매의료이용률,23988,1321,5.51
2018,충청북도,옥천군,치매의료이용률,34628,1929,5.57
2018,충청북도,영동군,치매의료이용률,33598,2011,5.99
2018,충청북도,증평군,치매의료이용률,20031,643,3.21
2018,충청북도,진천군,치매의료이용률,43589,1556,3.57
2018,충청북도,괴산군,치매의료이용률,28145,1381,4.91
2018,충청북도,음성군,치매의료이용률,61822,2012,3.25
2018,충청북도,단양군,치매의료이용률,21095,739,3.5
2018,충청남도,천안시 동남구,치매의료이용률,137322,3272,2.38
2018,충청남도,천안시 서북구,치매의료이용률,169007,2936,1.74
2018,충청남도,공주시,치매의료이용률,68371,3302,4.83
2018,충청남도,보령시,치매의료이용률,65059,2749,4.23
2018,충청남도,아산시,치매의료이용률,156039,4236,2.71
2018,충청남도,서산시,치매의료이용률,95190,3076,3.23
2018,충청남도,논산시,치매의료이용률,76062,3711,4.88
2018,충청남도,계룡시,치매의료이용률,17298,442,2.56
2018,충청남도,당진시,치매의료이용률,93098,4536,4.87
2018,충청남도,금산군,치매의료이용률,36526,2536,6.94
2018,충청남도,부여군,치매의료이용률,47652,3016,6.33
2018,충청남도,서천군,치매의료이용률,38841,2463,6.34
2018,충청남도,청양군,치매의료이용률,22830,1552,6.8
2018,충청남도,홍성군,치매의료이용률,60770,2617,4.31
2018,충청남도,예산군,치매의료이용률,55301,2655,4.8
2018,충청남도,태안군,치매의료이용률,43099,1415,3.28
2018,전라북도,전주시 완산구,치매의료이용률,188897,6423,3.4
2018,전라북도,전주시 덕진구,치매의료이용률,149206,4798,3.22
2018,전라북도,군산시,치매의료이용률,153757,5962,3.88
2018,전라북도,익산시,치매의료이용률,168481,6988,4.15
2018,전라북도,정읍시,치매의료이용률,72106,4315,5.98
2018,전라북도,남원시,치매의료이용률,53431,2958,5.54
2018,전라북도,김제시,치매의료이용률,57944,3688,6.36
2018,전라북도,완주군,치매의료이용률,56117,3120,5.56
2018,전라북도,진안군,치매의료이용률,18395,1841,10.01
2018,전라북도,무주군,치매의료이용률,17294,1130,6.53
2018,전라북도,장수군,치매의료이용률,15821,976,6.17
2018,전라북도,임실군,치매의료이용률,20587,1388,6.74
2018,전라북도,순창군,치매의료이용률,20077,1370,6.82
2018,전라북도,고창군,치매의료이용률,40612,3184,7.84
2018,전라북도,부안군,치매의료이용률,38068,2872,7.54
2018,전라남도,목포시,치매의료이용률,124628,4692,3.76
2018,전라남도,여수시,치매의료이용률,162927,5537,3.4
2018,전라남도,순천시,치매의료이용률,149915,4713,3.14
2018,전라남도,나주시,치매의료이용률,64204,3264,5.08
2018,전라남도,광양시,치매의료이용률,80783,2358,2.92
2018,전라남도,담양군,치매의료이용률,31560,1826,5.79
2018,전라남도,곡성군,치매의료이용률,21127,1507,7.13
2018,전라남도,구례군,치매의료이용률,19051,1347,7.07
2018,전라남도,고흥군,치매의료이용률,49282,2914,5.91
2018,전라남도,보성군,치매의료이용률,30835,1912,6.2
2018,전라남도,화순군,치매의료이용률,40726,2382,5.85
2018,전라남도,장흥군,치매의료이용률,27300,1731,6.34
2018,전라남도,강진군,치매의료이용률,25060,1796,7.17
2018,전라남도,해남군,치매의료이용률,49098,2927,5.96
2018,전라남도,영암군,치매의료이용률,35766,1995,5.58
2018,전라남도,무안군,치매의료이용률,47147,2319,4.92
2018,전라남도,함평군,치매의료이용률,24045,1830,7.61
2018,전라남도,영광군,치매의료이용률,35151,2905,8.26
2018,전라남도,장성군,치매의료이용률,29329,1881,6.41
2018,전라남도,완도군,치매의료이용률,35124,1905,5.42
2018,전라남도,진도군,치매의료이용률,21762,1436,6.6
2018,전라남도,신안군,치매의료이용률,30199,1829,6.06
2018,경상북도,포항시 남구,치매의료이용률,135145,3336,2.47
2018,경상북도,포항시 북구,치매의료이용률,153397,4208,2.74
2018,경상북도,경주시,치매의료이용률,159533,5885,3.69
2018,경상북도,김천시,치매의료이용률,85212,3631,4.26
2018,경상북도,안동시,치매의료이용률,101409,3607,3.56
2018,경상북도,구미시,치매의료이용률,196619,4309,2.19
2018,경상북도,영주시,치매의료이용률,69450,2903,4.18
2018,경상북도,영천시,치매의료이용률,66242,3070,4.63
2018,경상북도,상주시,치매의료이용률,67950,3534,5.2
2018,경상북도,문경시,치매의료이용률,48313,2380,4.93
2018,경상북도,경산시,치매의료이용률,141208,4543,3.22
2018,경상북도,군위군,치매의료이용률,18378,1089,5.93
2018,경상북도,의성군,치매의료이용률,40483,2638,6.52
2018,경상북도,청송군,치매의료이용률,19075,992,5.2
2018,경상북도,영양군,치매의료이용률,12778,676,5.29
2018,경상북도,영덕군,치매의료이용률,27876,1730,6.21
2018,경상북도,청도군,치매의료이용률,31899,2284,7.16
2018,경상북도,고령군,치매의료이용률,23400,1076,4.6
2018,경상북도,성주군,치매의료이용률,31687,1596,5.04
2018,경상북도,칠곡군,치매의료이용률,62144,2022,3.25
2018,경상북도,예천군,치매의료이용률,33123,1857,5.61
2018,경상북도,봉화군,치매의료이용률,23968,1349,5.63
2018,경상북도,울진군,치매의료이용률,33161,1383,4.17
2018,경상북도,울릉군,치매의료이용률,6671,195,2.92
2018,경상남도,창원시 의창구,치매의료이용률,133761,3382,2.53
2018,경상남도,창원시 성산구,치매의료이용률,112899,1926,1.71
2018,경상남도,창원시 마산합포구,치매의료이용률,106261,4030,3.79
2018,경상남도,창원시 마산회원구,치매의료이용률,114972,3078,2.68
2018,경상남도,창원시 진해구,치매의료이용률,88321,2653,3
2018,경상남도,진주시,치매의료이용률,188441,5709,3.03
2018,경상남도,통영시,치매의료이용률,78947,2830,3.58
2018,경상남도,사천시,치매의료이용률,67160,3035,4.52
2018,경상남도,김해시,치매의료이용률,274236,5983,2.18
2018,경상남도,밀양시,치매의료이용률,70854,3219,4.54
2018,경상남도,거제시,치매의료이용률,122594,2396,1.95
2018,경상남도,양산시,치매의료이용률,176234,3525,2
2018,경상남도,의령군,치매의료이용률,20264,1497,7.39
2018,경상남도,함안군,치매의료이용률,42535,2553,6
2018,경상남도,창녕군,치매의료이용률,43383,2583,5.95
2018,경상남도,고성군,치매의료이용률,36420,2411,6.62
2018,경상남도,남해군,치매의료이용률,32715,2355,7.2
2018,경상남도,하동군,치매의료이용률,34180,2153,6.3
2018,경상남도,산청군,치매의료이용률,26117,1811,6.93
2018,경상남도,함양군,치매의료이용률,27998,2076,7.41
2018,경상남도,거창군,치매의료이용률,40174,2099,5.22
2018,경상남도,합천군,치매의료이용률,34618,2284,6.6
2018,제주특별자치도,제주시,치매의료이용률,250777,6661,2.66
2018,제주특별자치도,서귀포시,치매의료이용률,104065,4017,3.86
2019,서울특별시,종로구,치매의료이용률,86751,2086,2.4
2019,서울특별시,중구,치매의료이용률,73487,1648,2.24
2019,서울특별시,용산구,치매의료이용률,123921,2685,2.17
2019,서울특별시,성동구,치매의료이용률,165039,3453,2.09
2019,서울특별시,광진구,치매의료이용률,189641,3327,1.75
2019,서울특별시,동대문구,치매의료이용률,193374,4647,2.4
2019,서울특별시,중랑구,치매의료이용률,228415,4975,2.18
2019,서울특별시,성북구,치매의료이용률,238574,4940,2.07
2019,서울특별시,강북구,치매의료이용률,187677,4328,2.31
2019,서울특별시,도봉구,치매의료이용률,195478,4793,2.45
2019,서울특별시,노원구,치매의료이용률,297191,6846,2.3
2019,서울특별시,은평구,치매의료이용률,269753,6555,2.43
2019,서울특별시,서대문구,치매의료이용률,169511,4035,2.38
2019,서울특별시,마포구,치매의료이용률,191557,3869,2.02
2019,서울특별시,양천구,치매의료이용률,252047,4877,1.93
2019,서울특별시,강서구,치매의료이용률,312563,6466,2.07
2019,서울특별시,구로구,치매의료이용률,251381,4375,1.74
2019,서울특별시,금천구,치매의료이용률,148244,2820,1.9
2019,서울특별시,영등포구,치매의료이용률,224090,4644,2.07
2019,서울특별시,동작구,치매의료이용률,212874,4101,1.93
2019,서울특별시,관악구,치매의료이용률,259425,5093,1.96
2019,서울특별시,서초구,치매의료이용률,224469,3555,1.58
2019,서울특별시,강남구,치매의료이용률,278997,4337,1.55
2019,서울특별시,송파구,치매의료이용률,344206,5237,1.52
2019,서울특별시,강동구,치매의료이용률,233942,3982,1.7
2019,부산광역시,중구,치매의료이용률,27793,1000,3.6
2019,부산광역시,서구,치매의료이용률,68895,2643,3.84
2019,부산광역시,동구,치매의료이용률,56510,2352,4.16
2019,부산광역시,영도구,치매의료이용률,78609,3357,4.27
2019,부산광역시,부산진구,치매의료이용률,207984,6376,3.07
2019,부산광역시,동래구,치매의료이용률,153369,3812,2.49
2019,부산광역시,남구,치매의료이용률,161883,4625,2.86
2019,부산광역시,북구,치매의료이용률,169186,4410,2.61
2019,부산광역시,해운대구,치매의료이용률,234938,6659,2.83
2019,부산광역시,사하구,치매의료이용률,189262,5420,2.86
2019,부산광역시,금정구,치매의료이용률,143437,4315,3.01
2019,부산광역시,강서구,치매의료이용률,58574,1474,2.52
